"word","speaker","condition","snd1Bgn","snd2Bgn","snd3Bgn","snd3Fin","snd1","snd2","snd3","file","h1","h1Int","h2","h2Int","a1","a1Int","a2","a2Int","f3","f3Int","wordType","snd1IntOrig","snd2IntOrig","snd3IntOrig","snd23IntOrig","snd2IntNorm","snd3IntNorm","snd23IntNorm","a1h1Int","a2h1Int","h2h1Int","conditionNorm","conditionNorm2","snd1BgnNorm","snd2BgnNorm","snd3BgnNorm","snd3FinNorm","plsMax","plsSD","plsMaxPoint","plsMaxPointNorm","plsMaxNorm","lDur","meanlIntvl"
"r_elˀ^a_","M50","1",-0.118600000000001,0,0.162500000000001,0.363400000000006,"e","lˀ","^a","M50_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",71.2399,54.6181,67.7091,61.8578,56.6236,69.6797,66.1486,NA,NA,NA,"Individual words","lˀ, Individual words",-0.729846153846152,0,1,2.23630769230771,0.066900000000004,0.00852675285113898,0.0623500000000021,0.383692307692317,0.411692307692328,0.162500000000001,0.00871543209876543
"r_elˀ^a_","M50","2",-0.103499999999997,0,0.179700000000004,0.371400000000001,"e","lˀ","^a","M50_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.6991,58.7788,67.9735,63.5245,61.3099,70.4941,67.551,NA,NA,NA,"Individual words","lˀ, Individual words",-0.575959933222006,0,1,2.06677796327208,0.0396000000000001,0.00513079286865051,0.0912000000000042,0.507512520868125,0.220367278797992,0.179700000000004,0.00871543209876543
"r_elˀ^a_","M50","3",-0.1004,0,0.212300000000006,0.382600000000004,"e","lˀ","^a","M50_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",71.3678,49.8368,67.675,57.7749,51.9892,69.6436,68.0999,NA,NA,NA,"Individual words","lˀ, Individual words",-0.472915685350907,0,1,1.80216674517189,0.122499999999995,0.0180374532001802,0.0806500000000021,0.379886952425811,0.577013659915175,0.212300000000006,0.00871543209876543
"r_elˀ^a_","M50","Carrier phrase",-0.0814000000000021,0,0.135300000000001,0.256900000000002,"e","lˀ","^a","M50_ind_wrd__carr_phr",78,20,157,27,234,28,1594,12,2578,4,"lˀ",70.2861,64.4768,69.8859,67.036,64.4629,69.8734,67.1501,8,-8,7,"Carrier phrase","lˀ, Carrier phrase",-0.601626016260175,0,1,1.89874353288987,0.0153999999999996,0.00172153493710788,0.045499999999997,0.336289726533605,0.113821138211379,0.135300000000001,0.00871543209876543
"b_elˀo_r^a","M50","1",-0.133099999999999,0,0.137599999999999,0.251199999999997,"e","lˀ","o","M50_ind_wrd__carr_phr",58,-0.5,116,5,281,7,1406,-7,2578,-5,"lˀ",71.1209,61.4038,70.5778,65.5538,60.8781,70.0458,64.976,7.5,-6.5,5.5,"Individual words","lˀ, Individual words",-0.967296511627906,0,1,1.82558139534883,0.0206000000000017,0.0026652914807698,0.0518000000000001,0.376453488372096,0.149709302325595,0.137599999999999,0.00871543209876543
"b_elˀo_r^a","M50","2",-0.138100000000001,0,0.116699999999994,0.240599999999993,"e","lˀ","o","M50_ind_wrd__carr_phr",83,9,166,11,281,24,1453,-0.5,2578,-5,"lˀ",71.5034,62.0599,71.4201,66.8802,60.6414,69.9985,65.4601,15,-9.5,2,"Individual words","lˀ, Individual words",-1.18337617823486,0,1,2.06169665809773,0.0124000000000066,0.00106004354047023,0.0470999999999968,0.403598971722357,0.106255355612744,0.116699999999994,0.00871543209876543
"b_elˀo_r^a","M50","3",-0.172800000000002,0,0.134699999999995,0.2624,"e","lˀ","o","M50_ind_wrd__carr_phr",78,5,155,7,234,17,1219,-11,2531,-7,"lˀ",70.6769,59.9275,71.4615,65.5426,58.0198,69.5268,65.0811,12,-16,2,"Individual words","lˀ, Individual words",-1.28285077951009,0,1,1.94803266518195,0.0228999999999999,0.00277622200803055,0.0163499999999992,0.121380846325165,0.17000742390498,0.134699999999995,0.00871543209876543
"b_elˀ^o_ra","M50","Carrier phrase",-0.106499999999997,0,0.114400000000003,0.2211,"e","lˀ","^o","M50_ind_wrd__carr_phr",71,9,143,10,281,20,1219,-2,2531,-6,"lˀ",71.081,62.9594,71.3928,67.0314,61.3304,69.7606,65.6386,11,-11,1,"Carrier phrase","lˀ, Carrier phrase",-0.930944055944002,0,1,1.93269230769225,0.0168000000000035,0.00230479645382137,0.0416000000000025,0.363636363636375,0.146853146853173,0.114400000000003,0.00871543209876543
"q'_al^i_","M52","1",-0.1112,0,0.1213,0.342,"a","l","^i","M52_ind_wrd__carr_phr",188,32,375,29,375,29,1828,13,2719,8,"l",70.4498,67.7292,68.841,68.4468,69.1753,70.2898,64.6058,-3,-19,-3,"Individual words","l, Individual words",-0.916735366859027,0,1,2.81945589447651,0.00700000000000012,0.000562256806138782,-0.0965,-0.795548227535038,0.0577081615828534,0.1213,0.00560931372549019
"q'_al^i_","M52","2",-0.0989,0,0.1502,0.3526,"a","l","^i","M52_ind_wrd__carr_phr",188,32,375,28,375,28,1734,17,2859,12,"l",70.7641,67.5773,68.7546,68.2531,68.4776,69.6569,64.4984,-4,-15,-4,"Individual words","l, Individual words",-0.658455392809586,0,1,2.34753661784287,0.00660000000000016,0.000472680006432208,-0.0675999999999999,-0.450066577896137,0.0439414114513991,0.1502,0.00560931372549019
"q'_al^i_","M52","3",-0.0852000000000004,0,0.0999999999999996,0.2953,"a","l","^i","M52_ind_wrd__carr_phr",188,32,375,35,375,35,1594,13,2812,13,"l",70.0499,67.4514,69.3498,68.7075,68.2173,70.1194,65.3576,3,-19,3,"Individual words","l, Individual words",-0.852000000000007,0,1,2.95300000000001,0.00889999999999969,0.000850068500140092,0.28495,2.84950000000001,0.0889999999999972,0.0999999999999996,0.00560931372549019
"q'_^ali_","M52","Carrier phrase",-0.0677000000000003,0,0.0987,0.1836,"^a","l","i","M52_ind_wrd__carr_phr",188,31,375,36,375,36,1500,15,2625,13,"l",70.88,66.2753,70.942,68.4346,65.2136,69.8814,64.4926,5,-16,5,"Carrier phrase","l, Carrier phrase",-0.685916919959476,0,1,1.86018237082067,0.00649999999999995,0.00044644529315306,-0.04555,-0.461499493414387,0.0658561296859164,0.0987,0.00560931372549019
"lˀ_al^a_","M52","1",-0.125399999999999,0,0.0779999999999994,0.3291,"a","l","^a","M52_ind_wrd__carr_phr",188,30,375,37,375,37,1125,24,2859,19,"l",70.3494,68.326,68.89,68.7562,69.8867,70.4521,66.8662,7,-6,7,"Individual words","l, Individual words",-1.60769230769231,0,1,4.21923076923081,0.00659999999999883,0.000382814791076326,-0.112000000000002,-1.43589743589747,0.0846153846153703,0.0779999999999994,0.00560931372549019
"lˀ_al^a_","M52","2",-0.127899999999997,0,0.0842999999999989,0.329500000000003,"a","l","^a","M52_ind_wrd__carr_phr",188,30,375,36,375,36,1172,22,2953,10,"l",69.9578,67.1453,69.4195,68.8377,68.0751,70.3461,65.4182,6,-8,6,"Individual words","l, Individual words",-1.51720047449583,0,1,3.90865954922903,0.00679999999999836,0.000414925219122767,-0.121299999999998,-1.43890865954922,0.0806642941874075,0.0842999999999989,0.00560931372549019
"lˀ_al^a_","M52","3",-0.107800000000005,0,0.0764999999999958,0.251300000000001,"a","l","^a","M52_ind_wrd__carr_phr",188,31,375,35,375,35,1312,24,2766,14,"l",70.3519,68.7386,68.1835,68.3524,70.783,70.2304,66.1689,4,-7,4,"Individual words","l, Individual words",-1.40915032679752,0,1,3.28496732026163,0.00809999999999889,0.000676663552452882,0.243249999999996,3.17973856209163,0.105882352941168,0.0764999999999958,0.00560931372549019
"lˀ_al^a_","M52","Carrier phrase",-0.0867000000000004,0,0.0725999999999942,0.183199999999999,"a","l","^a","M52_ind_wrd__carr_phr",188,30,375,34,375,34,1078,19,2812,18,"l",69.9961,66.9524,69.1878,68.3013,67.4444,69.6834,66.1135,4,-11,4,"Carrier phrase","l, Carrier phrase",-1.19421487603316,0,1,2.52341597796162,0.00679999999999836,0.000396232255123201,-0.0725000000000051,-0.99862258953183,0.0936639118457149,0.0725999999999942,0.00560931372549019
"_il^a_","M52","1",-0.122700000000002,0,0.0998999999999981,0.348799999999997,"i","l","^a","M52_ind_wrd__carr_phr",188,31,375,32,375,32,1641,15,2766,15,"l",69.7291,64.1078,68.6217,67.3285,65.2149,69.728,63.7068,1,-16,1,"Individual words","l, Individual words",-1.22822822822827,0,1,3.49149149149153,0.0290999999999997,0.00263660193299752,0.0213499999999982,0.2137137137137,0.291291291291294,0.0998999999999981,0.00560931372549019
"_il^a_","M52","2",-0.134499999999996,0,0.0998999999999981,0.375599999999999,"i","l","^a","M52_ind_wrd__carr_phr",188,34,375,41,375,41,1547,24,2719,24,"l",69.3563,68.4451,68.444,68.4443,69.7777,69.7795,64.0003,7,-10,7,"Individual words","l, Individual words",-1.34634634634633,0,1,3.75975975975982,0.00590000000000401,0.000248884275727149,-0.0908499999999997,-0.909409409409423,0.0590590590591004,0.0998999999999981,0.00560931372549019
"_il^a_","M52","3",-0.113600000000005,0,0.0828999999999951,0.262599999999999,"i","l","^a","M52_ind_wrd__carr_phr",188,33,375,35,375,35,1594,18,2672,21,"l",70.5965,66.3583,68.8647,68.0732,67.1868,69.6953,65.2085,2,-15,2,"Individual words","l, Individual words",-1.3703256936069,0,1,3.16767189384819,0.0118000000000009,0.00099157979508392,0.013499999999997,0.162846803377536,0.142340168878186,0.0828999999999951,0.00560931372549019
"_^ila_","M52","Carrier phrase",-0.0761999999999929,0,0.0792000000000002,0.201700000000002,"^i","l","a","M52_ind_wrd__carr_phr",188,34,375,34,328,35,1547,21,2719,19,"l",70.2176,67.5879,69.808,68.9364,67.4954,69.7122,66.1284,1,-13,0,"Carrier phrase","l, Carrier phrase",-0.962121212121121,0,1,2.5467171717172,0.0063999999999993,0.000199374600356336,0.0126000000000062,0.159090909090987,0.0808080808080718,0.0792000000000002,0.00560931372549019
"r_olˀ^a_l","M52","1",-0.0893000000000015,0,0.139299999999999,0.280299999999997,"o","lˀ","^a","M52_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.6798,54.8843,69.4341,62.2051,55.5823,70.1087,64.7709,NA,NA,NA,"Individual words","lˀ, Individual words",-0.641062455132824,0,1,2.01220387652548,0.0677999999999983,0.010805748461582,0.0616999999999983,0.442928930366108,0.486719310839906,0.139299999999999,0.00560931372549019
"r_olˀ^a_l","M52","2",-0.0594000000000037,0,0.130699999999997,0.267499999999998,"o","lˀ","^a","M52_ind_wrd__carr_phr",188,21,375,32,375,32,1172,8,1922,2,"lˀ",70.6568,63.8213,69.1947,66.5696,64.4564,69.8279,65.375,11,-13,11,"Individual words","lˀ, Individual words",-0.454475899005393,0,1,2.0466717674063,0.0116000000000014,0.000929956071941051,0.097999999999999,0.749808722264736,0.0887528691660415,0.130699999999997,0.00560931372549019
"r_olˀ^a_l","M52","3",-0.0589999999999975,0,0.1282,0.252200000000002,"o","lˀ","^a","M52_ind_wrd__carr_phr",188,18,375,33,375,33,1031,10,1922,4,"lˀ",70.7348,63.9517,69.5088,66.684,64.0783,69.6383,65.1752,15,-8,15,"Individual words","lˀ, Individual words",-0.460218408736331,0,1,1.9672386895476,0.0109999999999957,0.00108350556700247,0.0887000000000029,0.691887675507045,0.085803432137252,0.1282,0.00560931372549019
"r_olˀ^a_l","M52","Carrier phrase",-0.070299999999996,0,0.1006,0.200700000000005,"o","lˀ","^a","M52_ind_wrd__carr_phr",188,21,375,24,375,24,1078,12,2016,-2,"lˀ",70.3276,62.0108,68.9967,65.4964,63.5094,70.4974,67.4997,3,-9,3,"Carrier phrase","lˀ, Carrier phrase",-0.698807157057614,0,1,1.99502982107361,0.00690000000000168,0.000546551892898584,-0.0559499999999957,-0.556163021868745,0.0685884691849074,0.1006,0.00560931372549019
"r_elˀ^a_","M52","1",-0.111200000000004,0,0.0998999999999981,0.365600000000001,"e","lˀ","^a","M52_ind_wrd__carr_phr",132,17,264,15,422,14,1359,2,2672,-2,"lˀ",69.8408,57.7323,68.488,65.549,59.3618,70.114,66.061,-3,-15,-2,"Individual words","lˀ, Individual words",-1.11311311311317,0,1,3.65965965965974,0.0157000000000025,0.00144556814744078,0.0718500000000013,0.719219219219246,0.157157157157185,0.0998999999999981,0.00560931372549019
"r_elˀ^a_","M52","2",-0.113799999999998,0,0.112499999999997,0.366999999999997,"e","lˀ","^a","M52_ind_wrd__carr_phr",188,25,375,33,375,33,1359,16,2719,16,"lˀ",70.3282,63.0481,68.8047,67.0402,64.2066,69.9632,66.2356,8,-9,8,"Individual words","lˀ, Individual words",-1.01155555555556,0,1,3.26222222222228,0.0102999999999938,0.00104074782670396,0.0831499999999998,0.739111111111128,0.0915555555555024,0.112499999999997,0.00560931372549019
"r_elˀ^a_","M52","3",-0.0929000000000002,0,0.103499999999997,0.277699999999996,"e","lˀ","^a","M52_ind_wrd__carr_phr",188,25,375,35,375,35,1312,13,2766,16,"lˀ",70.4479,62.266,68.2947,66.047,64.1395,70.1667,64.7524,10,-12,10,"Individual words","lˀ, Individual words",-0.897584541062831,0,1,2.68309178743966,0.0112999999999985,0.00133729598689399,0.0904500000000006,0.873913043478293,0.109178743961342,0.103499999999997,0.00560931372549019
"r_elˀ^a_","M52","Carrier phrase",-0.0841999999999956,0,0.130300000000005,0.291200000000003,"e","lˀ","^a","M52_ind_wrd__carr_phr",188,23,375,34,375,34,1266,8,2766,8,"lˀ",70.298,58.2686,68.9934,64.1952,58.9986,69.6903,66.2018,11,-15,11,"Carrier phrase","lˀ, Carrier phrase",-0.646201074443531,0,1,2.23484267075972,0.0660000000000025,0.00814333215495133,0.100300000000004,0.769762087490408,0.506523407521103,0.130300000000005,0.00560931372549019
"b_elˀo_r^a","M52","1",-0.0923000000000087,0,0.0967999999999876,0.21159999999999,"e","lˀ","o","M52_ind_wrd__carr_phr",188,25,375,23,375,23,1266,8,2672,10,"lˀ",70.9253,61.4184,71.5202,66.8996,60.1222,70.2227,65.3795,-2,-17,-2,"Individual words","lˀ, Individual words",-0.953512396694427,0,1,2.18595041322332,0.015900000000002,0.0019439007176303,0.0151499999999984,0.156508264462814,0.164256198347149,0.0967999999999876,0.00560931372549019
"b_elˀo_r^a","M52","2",-0.120999999999995,0,0.0910999999999973,0.242100000000008,"e","lˀ","o","M52_ind_wrd__carr_phr",188,24,375,23,375,23,1266,9,2766,16,"lˀ",70.822,60.2317,71.1563,67.0448,59.532,70.4524,64.8886,-1,-15,-1,"Individual words","lˀ, Individual words",-1.32821075740943,0,1,2.65751920965988,0.0108000000000033,0.00121001061278794,0.0801999999999978,0.880351262349069,0.118551042810138,0.0910999999999973,0.00560931372549019
"b_elˀo_r^a","M52","3",-0.0942999999999898,0,0.0880000000000081,0.176200000000009,"e","lˀ","o","M52_ind_wrd__carr_phr",188,25,375,35,375,35,1312,16,2812,13,"lˀ",71.2506,66.0058,71.6573,68.8356,64.4749,70.1276,64.1783,10,-9,10,"Individual words","lˀ, Individual words",-1.0715909090907,0,1,2.00227272727264,0.00709999999999411,0.000479754365490747,-0.0869499999999945,-0.988068181818029,0.0806818181817439,0.0880000000000081,0.00560931372549019
"b_elˀo_r^a","M52","Carrier phrase",-0.095799999999997,0,0.078400000000002,0.152599999999993,"e","lˀ","o","M52_ind_wrd__carr_phr",188,27,375,35,375,35,1266,18,2672,15,"lˀ",70.9904,64.763,70.9929,67.7933,64.1622,70.3893,65.8003,8,-9,8,"Carrier phrase","lˀ, Carrier phrase",-1.22193877551013,0,1,1.94642857142843,0.00710000000000832,0.000518605070851254,-0.0873500000000007,-1.11415816326529,0.0905612244898997,0.078400000000002,0.00560931372549019
"q'_al^i_","M60","1",-0.175099999999999,0,0.1547,0.3368,"a","l","^i","M60_ind_wrd__carr_phr",141,24,281,28,281,28,1828,7,2766,-3,"l",70.4149,64.2948,68.8057,66.7342,65.2426,69.7508,65.9285,4,-17,4,"Individual words","l, Individual words",-1.13186813186812,0,1,2.17711700064641,0.00870000000000104,0.0005627210780262,-0.11145,-0.720426632191335,0.0562378797672982,0.1547,0.00681990049751237
"q'_al^i_","M60","2",-0.1694,0,0.1663,0.3797,"a","l","^i","M60_ind_wrd__carr_phr",129,30,258,32,234,32,1734,11,2625,2,"l",69.6332,64.9113,65.7631,65.3901,68.8934,69.7472,69.627,2,-19,2,"Individual words","l, Individual words",-1.01864101022249,0,1,2.28322309079976,0.00919999999999987,0.000464183526370595,-0.148200000000001,-0.891160553217085,0.0553217077570649,0.1663,0.00681990049751237
"q'_^ali_","M60","3",-0.1341,0,0.0783000000000005,0.154400000000001,"^a","l","i","M60_ind_wrd__carr_phr",129,30,258,32,422,27,1547,10,2719,3,"l",69.767,64.3,68.0774,66.1629,66.3422,70.119,68.0855,-3,-20,2,"Individual words","l, Individual words",-1.71264367816091,0,1,1.97190293742018,0.00960000000000072,0.000609062937052025,0.136500000000001,1.74329501915709,0.122605363984683,0.0783000000000005,0.00681990049751237
"q'_^ali_","M60","Carrier phrase",-0.0855999999999995,0,0.0777000000000001,0.129,"^a","l","i","M60_ind_wrd__carr_phr",128,33,256,37,328,38,1547,16,2719,14,"l",70.0067,68.1313,69.6799,68.7478,68.189,69.7408,65.0679,5,-17,4,"Carrier phrase","l, Carrier phrase",-1.10167310167309,0,1,1.66023166023165,0.00959999999999894,0.000320264218982286,0.00910000000000011,0.117117117117118,0.12355212355211,0.0777000000000001,0.00681990049751237
"lˀ_al^a_","M60","1",-0.1584,0,0.112500000000004,0.309800000000003,"a","l","^a","M60_ind_wrd__carr_phr",188,24,375,36,375,36,1078,23,2531,4,"l",69.474,66.7337,67.402,67.1593,68.9776,69.6459,67.7574,12,-1,12,"Individual words","l, Individual words",-1.40799999999995,0,1,2.7537777777777,0.00919999999999987,0.00151705419905796,0.271100000000001,2.40977777777769,0.0817777777777736,0.112500000000004,0.00681990049751237
"lˀ_al^a_","M60","2",-0.195499999999996,0,0.124099999999999,0.363,"a","l","^a","M60_ind_wrd__carr_phr",141,21,281,35,328,36,938,18,2578,-2,"l",69.6935,67.2588,65.5406,66.128,71.9592,70.2397,69.5874,15,-3,14,"Individual words","l, Individual words",-1.57534246575341,0,1,2.92506043513299,0.00950000000000273,0.00166191956212204,0.277250000000002,2.23408541498796,0.0765511684125934,0.124099999999999,0.00681990049751237
"lˀ_al^a_","M60","3",-0.1723,0,0.112400000000001,0.225699999999996,"a","l","^a","M60_ind_wrd__carr_phr",141,21,281,29,281,29,1078,17,2484,3,"l",69.9935,62.8879,67.3372,65.1224,65.4517,69.9028,68.7853,8,-4,8,"Individual words","l, Individual words",-1.53291814946618,0,1,2.00800711743767,0.0100999999999942,0.00146201760002904,0.217849999999999,1.93816725978645,0.0898576512454995,0.112400000000001,0.00681990049751237
"lˀ_^ala_","M60","Carrier phrase",-0.121499999999997,0,0.0855000000000032,0.168100000000003,"^a","l","a","M60_ind_wrd__carr_phr",188,20,375,30,516,32,1031,24,2625,13,"l",67.9947,66.4812,69.0541,67.7443,67.1393,69.7209,67.6902,12,4,10,"Carrier phrase","l, Carrier phrase",-1.42105263157886,0,1,1.96608187134499,0.00690000000000168,0.000304208016013416,-0.103749999999998,-1.21345029239759,0.0807017543859815,0.0855000000000032,0.00681990049751237
"_il^a_","M60","1",-0.126200000000004,0,0.141300000000001,0.317999999999998,"i","l","^a","M60_ind_wrd__carr_phr",184,34,367,38,328,39,1641,20,2672,8,"l",71.4941,67.9981,68.6788,68.3765,69.6263,70.3058,67.6977,5,-14,4,"Individual words","l, Individual words",-0.893135173389974,0,1,2.2505307855626,0.00899999999999324,0.00123473992941516,0.310399999999998,2.19674451521582,0.0636942675158752,0.141300000000001,0.00681990049751237
"_il^a_","M60","2",-0.125,0,0.118600000000001,0.333200000000005,"i","l","^a","M60_ind_wrd__carr_phr",146,31,291,34,328,36,1594,11,2672,1,"l",68.6271,65.9913,68.1301,67.3688,67.8712,70.0091,68.2387,5,-20,3,"Individual words","l, Individual words",-1.0539629005059,0,1,2.80944350758856,0.00870000000000459,0.00122992925062311,0.248350000000002,2.09401349072513,0.0733558178752491,0.118600000000001,0.00681990049751237
"_il^a_","M60","3",-0.130400000000002,0,0.133899999999997,0.317299999999996,"i","l","^a","M60_ind_wrd__carr_phr",143,27,286,39,328,41,1734,16,2672,5,"l",70.01,68.8894,65.0156,66.6502,73.9953,70.1208,69.6346,14,-11,12,"Individual words","l, Individual words",-0.973861090365979,0,1,2.36967886482452,0.0109000000000066,0.00187542274451665,0.283549999999998,2.11762509335328,0.0814040328603944,0.133899999999997,0.00681990049751237
"_il^a_","M60","Carrier phrase",-0.0598000000000027,0,0.0773999999999972,0.1556,"i","l","^a","M60_ind_wrd__carr_phr",136,31,272,29,375,33,1547,15,2531,12,"l",68.7225,67.7212,69.3913,68.5608,67.8531,69.5133,65.1696,2,-16,-2,"Carrier phrase","l, Carrier phrase",-0.77260981912151,0,1,2.01033591731273,0.00949999999999562,0.000573498038357272,-0.050650000000001,-0.654392764857917,0.122739018087803,0.0773999999999972,0.00681990049751237
"r_olˀ^a_l","M60","1",-0.122500000000002,0,0.113399999999999,0.317399999999992,"o","lˀ","^a","M60_ind_wrd__carr_phr",141,16,281,32,375,35,1031,14,2438,8,"lˀ",71.6707,67.5311,69.3315,68.6882,68.1427,69.9423,68.3567,19,-2,16,"Individual words","lˀ, Individual words",-1.08024691358028,0,1,2.79894179894176,0.0099000000000018,0.00175025099087922,0.0740499999999926,0.652998236331513,0.0873015873016042,0.113399999999999,0.00681990049751237
"r_olˀ^a_l","M60","2",-0.110299999999995,0,0.1327,0.3673,"o","lˀ","^a","M60_ind_wrd__carr_phr",85,18,170,29,328,38,1031,20,2438,14,"lˀ",70.7826,67.6247,69.1454,68.5962,68.1688,69.6902,68.4508,20,2,11,"Individual words","lˀ, Individual words",-0.831198191409159,0,1,2.76789751318765,0.0137999999999892,0.00218624340324933,0.0598000000000027,0.450640542577263,0.103993971363897,0.1327,0.00681990049751237
"r_olˀ^a_l","M60","3",-0.119100000000003,0,0.124099999999999,0.325000000000003,"o","lˀ","^a","M60_ind_wrd__carr_phr",106,18,212,32,281,34,1078,17,2531,6,"lˀ",70.205,66.3129,69.0875,68.0279,67.7175,70.4908,66.9404,16,-1,14,"Individual words","lˀ, Individual words",-0.959709911361841,0,1,2.61885576148273,0.0114999999999981,0.00189409963574423,0.0942499999999953,0.759468170829947,0.092667203867834,0.124099999999999,0.00681990049751237
"r_olˀ^a_l","M60","Carrier phrase",-0.0485999999999933,0,0.0999000000000052,0.173600000000008,"o","lˀ","^a","M60_ind_wrd__carr_phr",125,18,249,25,375,36,1031,19,2391,13,"lˀ",69.4733,67.5533,69.2895,68.29,68.7531,70.4893,67.0005,18,1,7,"Carrier phrase","lˀ, Carrier phrase",-0.486486486486394,0,1,1.73773773773772,0.0109999999999957,0.00076195781388723,0.089500000000001,0.895895895895859,0.110110110110061,0.0999000000000052,0.00681990049751237
"r_elˀ^a_","M60","1",-0.159100000000009,0,0.119500000000002,0.3523,"e","lˀ","^a","M60_ind_wrd__carr_phr",124,27,247,34,281,35,1453,7,2625,-2,"lˀ",70.2298,62.8836,68.813,66.8017,64.228,70.1581,67.9887,8,-20,7,"Individual words","lˀ, Individual words",-1.33138075313813,0,1,2.94811715481166,0.0174999999999983,0.00262944257476137,0.100649999999995,0.842259414225881,0.146443514644335,0.119500000000002,0.00681990049751237
"r_elˀ^a_","M60","2",-0.156100000000009,0,0.139099999999999,0.334999999999994,"e","lˀ","^a","M60_ind_wrd__carr_phr",81,15,162,24,281,28,1453,8,2672,-6,"lˀ",70.6208,58.6727,69.201,64.8299,59.6168,70.1451,67.6289,13,-7,9,"Individual words","lˀ, Individual words",-1.12221423436384,0,1,2.40833932422714,0.0219000000000023,0.00313860154720729,0.106349999999999,0.764557872034506,0.157440690150988,0.139099999999999,0.00681990049751237
"r_elˀ^a_","M60","3",-0.140999999999991,0,0.134799999999998,0.314900000000009,"e","lˀ","^a","M60_ind_wrd__carr_phr",47,10,94,19,234,29,1547,10,2672,3,"lˀ",70.3354,58.127,68.4954,64.0577,59.6029,69.9712,65.5623,19,0,9,"Individual words","lˀ, Individual words",-1.04599406528185,0,1,2.336053412463,0.0290999999999997,0.00471105167060824,0.0839500000000015,0.622774480712185,0.215875370919881,0.134799999999998,0.00681990049751237
"r_elˀ^a_","M60","Carrier phrase",-0.0752000000000095,0,0.107599999999991,0.209000000000003,"e","lˀ","^a","M60_ind_wrd__carr_phr",56,17,112,23,281,31,1406,10,2578,-0.7,"lˀ",69.8745,64.7825,68.9114,66.7856,65.8906,70.0209,66.8742,14,-7,6,"Carrier phrase","lˀ, Carrier phrase",-0.69888475836446,0,1,1.94237918215633,0.0182000000000073,0.00377715739537214,0.069199999999995,0.643122676579934,0.169144981412722,0.107599999999991,0.00681990049751237
"b_^elˀo_ra","M60","1",-0.115200000000002,0,0.121600000000001,0.250900000000001,"^e","lˀ","o","M60_ind_wrd__carr_phr",141,10,281,26,328,27,1500,10,2625,11,"lˀ",69.8313,61.1218,70.4416,65.9239,60.2628,69.5786,62.4823,17,0,16,"Individual words","lˀ, Individual words",-0.947368421052638,0,1,2.06332236842105,0.0140999999999991,0.00178227437864804,0.103249999999996,0.8490953947368,0.115953947368413,0.121600000000001,0.00681990049751237
"b_^elˀo_ra","M60","2",-0.117699999999999,0,0.116799999999998,0.278400000000005,"^e","lˀ","o","M60_ind_wrd__carr_phr",104,0.1,209,21,281,22,1453,11,2578,8,"lˀ",70.1998,63.5265,70.4368,67.5381,63.5275,70.4307,64.1013,21.9,10.9,20.9,"Individual words","lˀ, Individual words",-1.00770547945207,0,1,2.3835616438357,0.0157999999999987,0.00184285584000992,0.0219000000000094,0.187500000000084,0.135273972602731,0.116799999999998,0.00681990049751237
"b_^elˀo_ra","M60","3",-0.139300000000006,0,0.124700000000004,0.276200000000003,"^e","lˀ","o","M60_ind_wrd__carr_phr",85,8,171,21,281,26,1641,4,2719,3,"lˀ",69.7102,61.2109,70.0126,66.0388,60.7692,69.571,64.0262,18,-4,13,"Individual words","lˀ, Individual words",-1.11708099438654,0,1,2.21491579791494,0.0285999999999973,0.00368175249282685,0.0183000000000035,0.146752205292726,0.229350441058511,0.124700000000004,0.00681990049751237
"b_elˀo_r^a","M60","Carrier phrase",-0.0836000000000041,0,0.125699999999995,0.226099999999988,"e","lˀ","o","M60_ind_wrd__carr_phr",94,16,188,26,281,29,1547,10,2578,6,"lˀ",70.8357,60.7856,70.1178,64.9313,60.2344,69.5679,65.8134,13,-6,10,"Carrier phrase","lˀ, Carrier phrase",-0.665075576770148,0,1,1.79872712808272,0.018100000000004,0.00251177544239473,0.0953499999999963,0.758552108194115,0.143993635640451,0.125699999999995,0.00681990049751237
"q'_al^i_","M69","1",-0.1776,0,0.1875,0.4452,"a","l","^i","M69_ind_wrd__carr_phr",118,29,236,32,281,28,1594,-6,2719,-7,"l",70.0999,65.7301,68.1487,67.1303,67.1388,69.5593,67.9817,-1,-35,3,"Individual words","l, Individual words",-0.9472,0,1,2.3744,0.0114000000000001,0.00124149159073391,0.4338,2.3136,0.0608000000000004,0.1875,0.00824734848484844
"q'_al^i_","M69","2",-0.2132,0,0.1799,0.4149,"a","l","^i","M69_ind_wrd__carr_phr",94,21,188,30,188,30,1594,3,2672,-10,"l",70.0955,65.3564,68.419,67.0912,67.1161,70.179,69.6722,9,-18,9,"Individual words","l, Individual words",-1.18510283490828,0,1,2.30628126737076,0.0115000000000003,0.00132427818167947,0.10565,0.587270705947749,0.0639244024458048,0.1799,0.00824734848484844
