"sound","word","condition","speaker","plsIntvl","plsIntvlNorm","points","pointsNorm","pointsOrig","file","intensityOrig","conditionNorm","conditionNorm2","wordType","conditionWord"
"i","_il^a_","2","M50",0.00809999999999889,0.0626450116009226,-0.0632500000000036,-0.489172467130756,0.0861000000000018,"M50_ind_wrd__carr_phr",70.4933,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00809999999999889,0.0626450116009226,-0.0551500000000047,-0.426527455529833,0.0942000000000007,"M50_ind_wrd__carr_phr",70.8114,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00800000000000267,0.0618716163960021,-0.0471000000000039,-0.364269141531371,0.1023,"M50_ind_wrd__carr_phr",70.7756,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00789999999999935,0.0610982211910267,-0.0391500000000029,-0.302784222737857,0.110300000000002,"M50_ind_wrd__carr_phr",70.8935,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00780000000000314,0.0603248259861062,-0.0313000000000017,-0.24207269914929,0.118200000000002,"M50_ind_wrd__carr_phr",70.9742,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00789999999999935,0.0610982211910267,-0.0234500000000004,-0.181361175560724,0.126000000000005,"M50_ind_wrd__carr_phr",70.7803,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00789999999999935,0.0610982211910267,-0.0155500000000011,-0.120262954369697,0.133900000000004,"M50_ind_wrd__carr_phr",70.4698,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","2","M50",0.00799999999999557,0.0618716163959471,-0.0076000000000036,-0.0587780355762102,0.141800000000003,"M50_ind_wrd__carr_phr",70.1095,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00800000000000267,0.0618716163960021,0.000399999999995515,0.00309358081976439,0.149799999999999,"M50_ind_wrd__carr_phr",69.2503,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00869999999999749,0.0672853828306104,0.00874999999999559,0.0676720804330706,0.157800000000002,"M50_ind_wrd__carr_phr",67.7542,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00860000000000127,0.0665119876256899,0.017399999999995,0.134570765661221,0.166499999999999,"M50_ind_wrd__carr_phr",67.2383,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00840000000000174,0.064965197215794,0.0258999999999965,0.200309358081963,0.1751,"M50_ind_wrd__carr_phr",68.0162,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00820000000000221,0.063418406805898,0.0341999999999985,0.264501160092809,0.183500000000002,"M50_ind_wrd__carr_phr",69.047,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00829999999999842,0.0641918020108185,0.0424499999999988,0.328306264501167,0.191700000000004,"M50_ind_wrd__carr_phr",70,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00860000000000127,0.0665119876256899,0.0508999999999986,0.393658159319421,0.200000000000003,"M50_ind_wrd__carr_phr",70.7607,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00849999999999795,0.0657385924207144,0.0594499999999982,0.459783449342623,0.208600000000004,"M50_ind_wrd__carr_phr",71.2888,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00869999999999749,0.0672853828306104,0.0680499999999959,0.526295436968286,0.217100000000002,"M50_ind_wrd__carr_phr",71.4581,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00870000000000459,0.0672853828306653,0.076749999999997,0.593580819798924,0.2258,"M50_ind_wrd__carr_phr",71.3658,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00880000000000081,0.0680587780355858,0.0854999999999997,0.661252900232049,0.234500000000004,"M50_ind_wrd__carr_phr",71.3438,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00889999999999702,0.0688321732405063,0.0943499999999986,0.729698375870095,0.243300000000005,"M50_ind_wrd__carr_phr",71.3442,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00900000000000034,0.0696055684454818,0.103299999999997,0.798917246713089,0.252200000000002,"M50_ind_wrd__carr_phr",71.1209,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00880000000000081,0.0680587780355858,0.112199999999998,0.867749419953623,0.261200000000002,"M50_ind_wrd__carr_phr",71.1628,"Individual words","l, Individual words","l","2, _il^a_"
"l","_il^a_","2","M50",0.00880000000000081,0.0680587780355858,0.120999999999999,0.935808197989209,0.270000000000003,"M50_ind_wrd__carr_phr",71.5531,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.129999999999999,1.00541376643469,0.278800000000004,"M50_ind_wrd__carr_phr",71.6533,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.139199999999999,1.07656612529007,0.288000000000004,"M50_ind_wrd__carr_phr",71.4856,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00929999999999609,0.0719257540602982,0.148449999999997,1.14810518174791,0.297200000000004,"M50_ind_wrd__carr_phr",70.9084,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.157699999999995,1.21964423820574,0.3065,"M50_ind_wrd__carr_phr",69.938,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.166899999999995,1.29079659706112,0.3157,"M50_ind_wrd__carr_phr",69.2606,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00910000000000366,0.0703789636504572,0.176049999999996,1.36156225831404,0.3249,"M50_ind_wrd__carr_phr",69.2193,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00909999999999656,0.0703789636504022,0.185149999999997,1.43194122196447,0.334000000000003,"M50_ind_wrd__carr_phr",69.4463,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00900000000000034,0.0696055684454818,0.194199999999995,1.50193348801241,0.3431,"M50_ind_wrd__carr_phr",69.5198,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00890000000000413,0.0688321732405613,0.203149999999997,1.57115235885543,0.3521,"M50_ind_wrd__carr_phr",69.5422,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00900000000000034,0.0696055684454818,0.2121,1.64037122969845,0.361000000000004,"M50_ind_wrd__carr_phr",69.5705,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00889999999999702,0.0688321732405063,0.221049999999998,1.70959010054145,0.370000000000005,"M50_ind_wrd__carr_phr",69.51,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00889999999999702,0.0688321732405063,0.229949999999995,1.77842227378195,0.378900000000002,"M50_ind_wrd__carr_phr",69.3609,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00890000000000413,0.0688321732405613,0.238849999999996,1.84725444702249,0.387799999999999,"M50_ind_wrd__carr_phr",69.0661,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00900000000000034,0.0696055684454818,0.247799999999998,1.91647331786551,0.396700000000003,"M50_ind_wrd__carr_phr",68.499,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00909999999999656,0.0703789636504022,0.256849999999996,1.98646558391345,0.405700000000003,"M50_ind_wrd__carr_phr",67.6173,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00910000000000366,0.0703789636504572,0.265949999999997,2.05684454756388,0.4148,"M50_ind_wrd__carr_phr",66.7231,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.275099999999998,2.1276102088168,0.423900000000003,"M50_ind_wrd__carr_phr",65.986,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00919999999999987,0.0711523588553777,0.284299999999998,2.19876256767218,0.433100000000003,"M50_ind_wrd__carr_phr",65.2162,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00939999999999941,0.0726991492652736,0.293599999999998,2.2706883217325,0.442300000000003,"M50_ind_wrd__carr_phr",64.3669,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00939999999999941,0.0726991492652736,0.302999999999997,2.34338747099778,0.451700000000002,"M50_ind_wrd__carr_phr",63.3767,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00939999999999941,0.0726991492652736,0.312399999999997,2.41608662026305,0.461100000000002,"M50_ind_wrd__carr_phr",62.5612,"Individual words","l, Individual words","l","2, _il^a_"
"^a","_il^a_","2","M50",0.00930000000000319,0.0719257540603531,0.321749999999998,2.48839907192586,0.470500000000001,"M50_ind_wrd__carr_phr",62.1144,"Individual words","l, Individual words","l","2, _il^a_"
"i","_il^a_","3","M50",0.00880000000000081,0.0730897009966822,-0.131399999999996,-1.09136212624578,0.00710000000000122,"M50_ind_wrd__carr_phr",68.8227,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00860000000000127,0.0714285714285799,-0.122699999999995,-1.01910299003315,0.015900000000002,"M50_ind_wrd__carr_phr",72.1195,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00849999999999795,0.0705980066444992,-0.114149999999995,-0.948089700996608,0.0245000000000033,"M50_ind_wrd__carr_phr",73.5944,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00849999999999795,0.0705980066444992,-0.105649999999997,-0.877491694352109,0.0330000000000013,"M50_ind_wrd__carr_phr",73.8707,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00840000000000174,0.0697674418604775,-0.0971999999999973,-0.807308970099621,0.0414999999999992,"M50_ind_wrd__carr_phr",73.4053,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00829999999999842,0.0689368770763968,-0.0888499999999972,-0.737956810631184,0.0499000000000009,"M50_ind_wrd__carr_phr",72.7051,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00820000000000221,0.0681063122923751,-0.0805999999999969,-0.669435215946798,0.0581999999999994,"M50_ind_wrd__carr_phr",72.1377,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00809999999999889,0.0672757475082944,-0.0724499999999964,-0.601744186046463,0.0664000000000016,"M50_ind_wrd__carr_phr",71.8464,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00809999999999889,0.0672757475082944,-0.0643499999999975,-0.534468438538169,0.0745000000000005,"M50_ind_wrd__carr_phr",71.7747,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00789999999999935,0.065614617940192,-0.0563499999999983,-0.468023255813926,0.0825999999999993,"M50_ind_wrd__carr_phr",71.7851,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00800000000000267,0.0664451827242727,-0.0483999999999973,-0.401993355481693,0.0904999999999987,"M50_ind_wrd__carr_phr",71.7625,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00779999999999603,0.0647840531561113,-0.040499999999998,-0.336378737541501,0.0985000000000014,"M50_ind_wrd__carr_phr",71.6849,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00780000000000314,0.0647840531561703,-0.0326999999999984,-0.271594684385361,0.106299999999997,"M50_ind_wrd__carr_phr",71.7661,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00769999999999982,0.0639534883720896,-0.0249499999999969,-0.207225913621231,0.114100000000001,"M50_ind_wrd__carr_phr",71.8421,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00769999999999982,0.0639534883720896,-0.0172499999999971,-0.143272425249141,0.1218,"M50_ind_wrd__carr_phr",71.3241,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00780000000000314,0.0647840531561703,-0.00949999999999562,-0.0789036544850111,0.1295,"M50_ind_wrd__carr_phr",70.203,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","3","M50",0.00789999999999935,0.065614617940192,-0.00164999999999438,-0.01370431893683,0.137300000000003,"M50_ind_wrd__carr_phr",68.8409,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00869999999999749,0.0722591362126015,0.00665000000000404,0.0552325581395668,0.145200000000003,"M50_ind_wrd__carr_phr",67.3635,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00809999999999889,0.0672757475082944,0.0150500000000022,0.125000000000015,0.1539,"M50_ind_wrd__carr_phr",66.5389,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00800000000000267,0.0664451827242727,0.023100000000003,0.191860465116298,0.161999999999999,"M50_ind_wrd__carr_phr",66.5729,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00789999999999935,0.065614617940192,0.031050000000004,0.257890365448531,0.170000000000002,"M50_ind_wrd__carr_phr",67.1273,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00809999999999889,0.0672757475082944,0.0390500000000031,0.324335548172774,0.177900000000001,"M50_ind_wrd__carr_phr",68.1082,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00840000000000174,0.0697674418604775,0.0473000000000035,0.39285714285716,0.186,"M50_ind_wrd__carr_phr",69.1877,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00860000000000127,0.0714285714285799,0.055800000000005,0.463455149501688,0.194400000000002,"M50_ind_wrd__carr_phr",70.0925,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.0087999999999937,0.0730897009966232,0.0645000000000024,0.53571428571429,0.203000000000003,"M50_ind_wrd__carr_phr",70.6841,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00900000000000034,0.0747508305647846,0.0733999999999995,0.609634551494994,0.211799999999997,"M50_ind_wrd__carr_phr",70.7538,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00910000000000366,0.0755813953488653,0.0824500000000015,0.684800664451819,0.220799999999997,"M50_ind_wrd__carr_phr",70.2583,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00929999999999609,0.0772425249169087,0.0916500000000013,0.761212624584706,0.229900000000001,"M50_ind_wrd__carr_phr",69.9218,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00910000000000366,0.0755813953488653,0.100850000000001,0.837624584717593,0.239199999999997,"M50_ind_wrd__carr_phr",70.3168,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00900000000000034,0.0747508305647846,0.109900000000003,0.912790697674418,0.2483,"M50_ind_wrd__carr_phr",70.9697,"Individual words","l, Individual words","l","3, _il^a_"
"l","_il^a_","3","M50",0.00929999999999609,0.0772425249169087,0.119050000000001,0.988787375415265,0.257300000000001,"M50_ind_wrd__carr_phr",71.1868,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00940000000000651,0.0780730897010484,0.128400000000003,1.06644518272424,0.266599999999997,"M50_ind_wrd__carr_phr",70.8454,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00939999999999941,0.0780730897009894,0.137800000000006,1.14451827242526,0.276000000000003,"M50_ind_wrd__carr_phr",70.5067,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00949999999999562,0.0789036544850111,0.147250000000003,1.22300664451826,0.285400000000003,"M50_ind_wrd__carr_phr",70.2709,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00950000000000273,0.0789036544850701,0.156750000000002,1.3019102990033,0.294899999999998,"M50_ind_wrd__carr_phr",69.6264,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00949999999999562,0.0789036544850111,0.166250000000002,1.38081395348834,0.304400000000001,"M50_ind_wrd__carr_phr",69.2923,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00940000000000651,0.0780730897010484,0.175700000000003,1.45930232558137,0.313899999999997,"M50_ind_wrd__carr_phr",69.3387,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00939999999999941,0.0780730897009894,0.185100000000006,1.53737541528239,0.323300000000003,"M50_ind_wrd__carr_phr",69.1516,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00949999999999562,0.0789036544850111,0.194550000000003,1.61586378737539,0.332700000000003,"M50_ind_wrd__carr_phr",68.9257,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00939999999999941,0.0780730897009894,0.204000000000001,1.69435215946839,0.342199999999998,"M50_ind_wrd__carr_phr",68.4634,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00950000000000273,0.0789036544850701,0.213450000000002,1.77284053156142,0.351599999999998,"M50_ind_wrd__carr_phr",67.9785,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00939999999999941,0.0780730897009894,0.222900000000003,1.85132890365445,0.3611,"M50_ind_wrd__carr_phr",67.7676,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00950000000000273,0.0789036544850701,0.232350000000004,1.92981727574748,0.3705,"M50_ind_wrd__carr_phr",67.4232,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00939999999999941,0.0780730897009894,0.241800000000005,2.00830564784051,0.380000000000003,"M50_ind_wrd__carr_phr",66.9327,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00949999999999562,0.0789036544850111,0.251250000000002,2.08679401993351,0.389400000000002,"M50_ind_wrd__carr_phr",66.619,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00959999999999894,0.0797342192690918,0.2608,2.16611295681056,0.398899999999998,"M50_ind_wrd__carr_phr",66.4953,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00980000000000558,0.0813953488372532,0.270500000000002,2.24667774086374,0.408499999999997,"M50_ind_wrd__carr_phr",66.233,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.00989999999999469,0.0822259136212159,0.280350000000002,2.32848837209297,0.418300000000002,"M50_ind_wrd__carr_phr",65.73,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.0101000000000013,0.0838870431893773,0.29035,2.41154485049827,0.428199999999997,"M50_ind_wrd__carr_phr",64.9723,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.0102000000000046,0.084717607973458,0.300500000000003,2.49584717607968,0.438299999999998,"M50_ind_wrd__carr_phr",63.8734,"Individual words","l, Individual words","l","3, _il^a_"
"^a","_il^a_","3","M50",0.0101999999999975,0.084717607973399,0.310700000000004,2.58056478405311,0.448500000000003,"M50_ind_wrd__carr_phr",62.0465,"Individual words","l, Individual words","l","3, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00869999999999749,0.0771960958296162,-0.0832500000000032,-0.7386867790595,0.00280000000000058,"M50_ind_wrd__carr_phr",70.1115,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00890000000000413,0.0789707187223105,-0.0744500000000023,-0.660603371783536,0.0114999999999981,"M50_ind_wrd__carr_phr",70.9012,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,-0.0655500000000018,-0.581632653061257,0.0204000000000022,"M50_ind_wrd__carr_phr",71.0733,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00910000000000366,0.0807453416149417,-0.0565500000000014,-0.501774622892663,0.0292999999999992,"M50_ind_wrd__carr_phr",71.2851,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00919999999999987,0.0816326530612258,-0.0473999999999997,-0.420585625554579,0.0384000000000029,"M50_ind_wrd__carr_phr",71.4598,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00919999999999987,0.0816326530612258,-0.0381999999999998,-0.338952972493353,0.0476000000000028,"M50_ind_wrd__carr_phr",71.3949,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00909999999999656,0.0807453416148786,-0.0290500000000016,-0.257763975155301,0.0568000000000026,"M50_ind_wrd__carr_phr",70.9605,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00910000000000366,0.0807453416149417,-0.0199500000000015,-0.177018633540391,0.0658999999999992,"M50_ind_wrd__carr_phr",70.6916,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00900000000000034,0.0798580301685946,-0.0108999999999995,-0.0967169476486228,0.0750000000000028,"M50_ind_wrd__carr_phr",70.5923,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"i","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,-0.00195000000000078,-0.0173025732032018,0.0840000000000032,"M50_ind_wrd__carr_phr",70.0928,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00930000000000319,0.0825199645075729,0.00714999999999932,0.0634427684117084,0.0929000000000002,"M50_ind_wrd__carr_phr",69.2416,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00919999999999987,0.0816326530612258,0.0164000000000009,0.145519077196108,0.102200000000003,"M50_ind_wrd__carr_phr",69.8237,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00869999999999749,0.0771960958296162,0.0253499999999995,0.224933451641529,0.111400000000003,"M50_ind_wrd__carr_phr",71.7776,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00869999999999749,0.0771960958296162,0.034049999999997,0.302129547471145,0.120100000000001,"M50_ind_wrd__carr_phr",72.7171,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00870000000000459,0.0771960958296792,0.0427499999999981,0.379325643300793,0.128799999999998,"M50_ind_wrd__carr_phr",72.3972,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00869999999999749,0.0771960958296162,0.0514499999999991,0.45652173913044,0.137500000000003,"M50_ind_wrd__carr_phr",71.9868,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.0601999999999983,0.53416149068323,0.1462,"M50_ind_wrd__carr_phr",72.1002,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,0.0690499999999972,0.612688553682335,0.155000000000001,"M50_ind_wrd__carr_phr",72.3243,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00890000000000413,0.0789707187223105,0.0779499999999977,0.691659272404614,0.163899999999998,"M50_ind_wrd__carr_phr",72.343,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,0.0868499999999983,0.770629991126893,0.172800000000002,"M50_ind_wrd__carr_phr",72.1797,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00860000000000127,0.0763087843833321,0.0955999999999975,0.848269742679683,0.181699999999999,"M50_ind_wrd__carr_phr",71.9009,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"l","_il^a_","Carrier phrase","M50",0.00860000000000127,0.0763087843833321,0.104199999999999,0.924578527063015,0.190300000000001,"M50_ind_wrd__carr_phr",71.7157,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.1129,1.00177462289266,0.198900000000002,"M50_ind_wrd__carr_phr",71.4633,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,0.121749999999999,1.08030168589177,0.207700000000003,"M50_ind_wrd__carr_phr",71.1159,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,0.130649999999996,1.15927240461402,0.2166,"M50_ind_wrd__carr_phr",70.7818,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00890000000000413,0.0789707187223105,0.139549999999996,1.23824312333629,0.225499999999997,"M50_ind_wrd__carr_phr",70.4633,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00889999999999702,0.0789707187222474,0.148449999999997,1.31721384205857,0.234400000000001,"M50_ind_wrd__carr_phr",70.1371,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.157299999999996,1.39574090505768,0.243299999999998,"M50_ind_wrd__carr_phr",69.6806,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.166099999999997,1.47382431233364,0.252099999999999,"M50_ind_wrd__carr_phr",69.5932,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.174899999999997,1.55190771960961,0.260899999999999,"M50_ind_wrd__carr_phr",69.7869,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00880000000000081,0.0780834072759633,0.183699999999998,1.62999112688557,0.2697,"M50_ind_wrd__carr_phr",69.5723,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00869999999999749,0.0771960958296162,0.192449999999997,1.70763087843836,0.278500000000001,"M50_ind_wrd__carr_phr",69.0296,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
"^a","_il^a_","Carrier phrase","M50",0.00870000000000459,0.0771960958296792,0.201149999999998,1.78482697426801,0.287199999999999,"M50_ind_wrd__carr_phr",68.4555,"Carrier phrase","l, Carrier phrase","l","Carrier phrase, _il^a_"
